date,price,bedrooms,grade,has_basement,living_in_m2,renovated,nice_view,perfect_condition,real_bathrooms,has_lavatory,single_floor,month,quartile_zone
08-10-2014,1010000,2,5,FALSE,200.67048,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,4
20-08-2014,165000,2,2,FALSE,116.12875,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,1
03-10-2014,520000,2,3,FALSE,137.49644,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,3
20-05-2014,263000,2,2,FALSE,145.85771,FALSE,FALSE,FALSE,1,TRUE,FALSE,5,1
25-06-2014,531500,3,3,FALSE,288.92833,TRUE,FALSE,FALSE,2,TRUE,TRUE,6,2
25-06-2014,519000,3,2,TRUE,181.16085,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,3
03-11-2014,379900,1,2,TRUE,115.19972,FALSE,FALSE,FALSE,1,TRUE,FALSE,11,3
29-05-2014,680000,2,2,TRUE,216.46399,FALSE,TRUE,TRUE,2,TRUE,FALSE,5,3
21-05-2014,382000,3,3,FALSE,267.56064,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,1
12-12-2014,451000,3,2,TRUE,156.07704,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,3
03-04-2015,970000,1,1,FALSE,119.84487,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,3
09-04-2015,585000,3,2,TRUE,174.65764,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,4
19-01-2015,243000,2,2,FALSE,111.4836,FALSE,FALSE,TRUE,1,TRUE,TRUE,1,1
12-04-2015,699000,2,5,FALSE,297.2896,FALSE,FALSE,FALSE,3,TRUE,FALSE,4,3
13-05-2014,530000,1,3,FALSE,156.07704,FALSE,FALSE,FALSE,2,FALSE,TRUE,5,4
04-05-2015,520000,3,2,FALSE,250.8381,TRUE,FALSE,FALSE,2,TRUE,FALSE,5,2
11-08-2014,639950,1,2,TRUE,165.36734,FALSE,FALSE,TRUE,1,TRUE,TRUE,8,3
22-07-2014,480000,2,2,TRUE,146.78674,FALSE,FALSE,FALSE,2,FALSE,TRUE,7,4
30-06-2014,330000,3,4,FALSE,217.39302,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
11-02-2015,900000,3,2,TRUE,243.40586,FALSE,FALSE,FALSE,3,FALSE,TRUE,2,3
18-02-2015,295000,2,2,FALSE,139.3545,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,4
18-07-2014,263000,2,2,FALSE,159.79316,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,1
12-05-2015,729500,2,4,TRUE,154.21898,FALSE,TRUE,FALSE,2,TRUE,FALSE,5,3
08-10-2014,790000,3,4,FALSE,325.1605,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,4
08-10-2014,389000,2,2,FALSE,128.20614,FALSE,FALSE,FALSE,1,FALSE,TRUE,10,2
01-08-2014,359950,3,3,FALSE,279.63803,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,1
05-05-2015,530000,2,2,FALSE,132.85129,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,3
10-02-2015,372000,3,3,FALSE,242.47683,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,1
17-06-2014,549000,1,4,FALSE,128.20614,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,3
30-12-2014,350000,2,2,TRUE,178.37376,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,2
29-05-2014,246500,2,2,FALSE,117.98681,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,1
14-07-2014,850000,2,3,TRUE,206.24466,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,3
02-05-2014,440000,3,3,TRUE,200.67048,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,4
03-12-2014,700000,3,3,TRUE,248.236816,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,3
18-07-2014,416000,1,2,FALSE,117.98681,FALSE,FALSE,FALSE,1,TRUE,FALSE,7,2
09-03-2015,649000,1,3,FALSE,194.16727,FALSE,TRUE,FALSE,2,TRUE,FALSE,3,3
10-09-2014,280000,2,2,FALSE,198.81242,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,1
20-11-2014,690000,3,2,TRUE,207.17369,FALSE,FALSE,FALSE,2,FALSE,FALSE,11,3
17-07-2014,312000,3,2,TRUE,269.4187,FALSE,FALSE,FALSE,3,FALSE,FALSE,7,1
03-09-2014,499950,2,2,FALSE,126.34808,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,4
07-05-2014,440000,2,1,TRUE,139.3545,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,2
06-08-2014,950000,3,4,FALSE,243.40586,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,4
26-06-2014,385000,3,3,TRUE,297.2896,FALSE,FALSE,TRUE,2,TRUE,TRUE,6,1
04-02-2015,1050000,3,1,FALSE,123.56099,FALSE,FALSE,FALSE,1,FALSE,TRUE,2,4
02-09-2014,261000,1,1,FALSE,69.67725,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,1
16-01-2015,330000,3,2,TRUE,116.12875,FALSE,FALSE,FALSE,1,TRUE,TRUE,1,2
01-12-2014,220000,1,2,TRUE,92.903,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,2
10-06-2014,571000,3,2,TRUE,255.48325,FALSE,FALSE,TRUE,2,FALSE,FALSE,6,2
17-03-2015,278000,3,2,TRUE,169.08346,FALSE,FALSE,TRUE,1,TRUE,TRUE,3,1
12-01-2015,540000,2,3,TRUE,151.43189,FALSE,FALSE,FALSE,1,TRUE,FALSE,1,3
16-10-2014,249900,2,3,FALSE,149.57383,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,1
14-08-2014,819000,2,3,TRUE,171.87055,TRUE,FALSE,FALSE,1,TRUE,FALSE,8,4
22-05-2014,648360,3,2,TRUE,209.96078,FALSE,TRUE,FALSE,1,TRUE,TRUE,5,4
04-06-2014,791000,2,3,TRUE,225.75429,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
29-07-2014,441000,2,4,FALSE,159.79316,FALSE,FALSE,FALSE,2,FALSE,TRUE,7,2
05-03-2015,308000,3,3,FALSE,187.66406,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,1
20-03-2015,852000,3,3,FALSE,243.40586,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,2
30-10-2014,790000,2,5,FALSE,263.84452,FALSE,FALSE,FALSE,3,FALSE,FALSE,10,2
09-09-2014,375000,3,3,TRUE,291.71542,FALSE,FALSE,FALSE,2,TRUE,TRUE,9,1
21-10-2014,195000,2,2,FALSE,105.90942,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,1
09-03-2015,185000,2,3,FALSE,111.4836,FALSE,FALSE,FALSE,1,TRUE,FALSE,3,1
07-08-2014,525000,3,1,FALSE,108.69651,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,4
29-01-2015,168500,1,1,FALSE,94.76106,TRUE,FALSE,FALSE,1,FALSE,TRUE,1,1
25-06-2014,386000,3,3,TRUE,190.45115,FALSE,TRUE,FALSE,2,TRUE,FALSE,6,1
11-07-2014,790000,3,4,FALSE,325.1605,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,4
28-05-2014,168500,2,2,FALSE,102.1933,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,1
06-03-2015,685000,3,2,FALSE,176.5157,FALSE,FALSE,TRUE,2,TRUE,FALSE,3,3
22-04-2015,350000,2,1,FALSE,116.12875,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,2
15-12-2014,403500,3,2,TRUE,222.9672,FALSE,FALSE,TRUE,2,TRUE,TRUE,12,2
22-07-2014,434000,2,3,FALSE,170.01249,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
24-02-2015,320000,2,1,FALSE,110.55457,FALSE,FALSE,FALSE,1,FALSE,TRUE,2,2
22-08-2014,324950,3,2,FALSE,245.356823,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,1
02-10-2014,580000,3,3,TRUE,304.72184,FALSE,FALSE,FALSE,3,FALSE,FALSE,10,2
14-07-2014,810000,3,3,FALSE,163.50928,FALSE,FALSE,FALSE,1,TRUE,FALSE,7,3
09-07-2014,498800,1,3,FALSE,125.41905,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,4
18-09-2014,250000,2,2,FALSE,125.41905,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,1
19-03-2015,379000,2,2,FALSE,105.90942,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,2
03-02-2015,290000,1,1,TRUE,150.50286,FALSE,FALSE,FALSE,1,FALSE,TRUE,2,2
31-07-2014,480000,2,3,TRUE,147.71577,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,3
27-02-2015,140000,2,1,TRUE,115.19972,FALSE,FALSE,FALSE,1,FALSE,TRUE,2,1
16-06-2014,220000,2,2,FALSE,130.99323,FALSE,FALSE,FALSE,2,FALSE,TRUE,6,1
17-11-2014,302500,2,2,TRUE,287.9993,FALSE,FALSE,FALSE,2,TRUE,TRUE,11,1
27-08-2014,284000,2,2,TRUE,132.85129,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,2
15-07-2014,400000,3,2,FALSE,213.6769,FALSE,FALSE,FALSE,1,TRUE,FALSE,7,2
21-08-2014,865000,3,3,TRUE,269.4187,FALSE,FALSE,TRUE,3,FALSE,TRUE,8,3
30-06-2014,370000,2,2,FALSE,122.63196,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,2
03-12-2014,500000,2,2,TRUE,167.2254,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,2
01-07-2014,165050,2,2,FALSE,111.4836,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,1
21-05-2014,600000,3,3,FALSE,219.25108,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
22-04-2015,950000,2,3,FALSE,335.37983,FALSE,TRUE,FALSE,3,FALSE,FALSE,4,1
08-04-2015,417000,2,3,FALSE,189.52212,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,1
15-05-2015,450000,3,2,FALSE,173.72861,FALSE,FALSE,FALSE,2,FALSE,FALSE,5,4
08-04-2015,648752,2,3,TRUE,191.38018,FALSE,FALSE,TRUE,2,TRUE,TRUE,4,4
21-07-2014,512000,1,3,FALSE,108.69651,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,3
14-10-2014,443500,2,3,FALSE,178.37376,FALSE,FALSE,FALSE,2,FALSE,TRUE,10,3
25-08-2014,589000,3,3,TRUE,365.10879,FALSE,FALSE,FALSE,2,FALSE,FALSE,8,3
09-09-2014,300000,2,2,TRUE,170.01249,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,2
31-07-2014,775000,3,4,FALSE,286.14124,FALSE,FALSE,FALSE,3,TRUE,FALSE,7,4
23-09-2014,260000,3,2,TRUE,153.28995,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,3
17-11-2014,688500,2,2,FALSE,163.50928,FALSE,TRUE,FALSE,1,TRUE,FALSE,11,3
27-02-2015,930000,2,2,TRUE,228.54138,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,3
11-09-2014,225000,1,1,FALSE,66.89016,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,2
25-03-2015,240000,2,2,TRUE,131.92226,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,1
02-06-2014,285000,1,2,TRUE,128.20614,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
18-06-2014,220000,2,2,FALSE,104.98039,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,2
06-11-2014,1078500,3,5,FALSE,347.45722,FALSE,TRUE,FALSE,3,TRUE,FALSE,11,3
06-04-2015,245000,2,2,FALSE,148.6448,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
11-08-2014,420000,2,4,TRUE,250.8381,FALSE,FALSE,FALSE,3,FALSE,FALSE,8,2
18-09-2014,535000,2,2,TRUE,187.66406,FALSE,FALSE,TRUE,1,TRUE,TRUE,9,2
02-07-2014,860000,3,2,FALSE,174.65764,FALSE,FALSE,FALSE,1,TRUE,FALSE,7,4
01-12-2014,247500,1,1,FALSE,65.0321,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,2
29-01-2015,615500,2,2,TRUE,168.15443,FALSE,FALSE,FALSE,1,TRUE,TRUE,1,3
27-04-2015,212000,3,2,FALSE,176.5157,TRUE,FALSE,FALSE,2,TRUE,FALSE,4,1
06-04-2015,330000,2,2,FALSE,139.3545,FALSE,FALSE,FALSE,2,FALSE,TRUE,4,2
29-04-2015,700000,2,3,FALSE,169.08346,FALSE,TRUE,FALSE,1,TRUE,TRUE,4,1
12-02-2015,614905,2,3,FALSE,223.89623,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,2
01-04-2015,361500,3,2,FALSE,183.94794,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
10-04-2015,299999,2,3,FALSE,221.10914,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,1
12-08-2014,237000,2,2,FALSE,112.41263,FALSE,FALSE,FALSE,2,FALSE,TRUE,8,1
10-10-2014,474000,2,1,TRUE,105.90942,FALSE,FALSE,FALSE,1,FALSE,TRUE,10,3
24-07-2014,601000,3,2,TRUE,181.16085,FALSE,FALSE,TRUE,1,TRUE,TRUE,7,3
21-07-2014,315000,3,3,TRUE,204.3866,FALSE,FALSE,FALSE,2,TRUE,TRUE,7,1
09-05-2014,201500,2,2,FALSE,107.76748,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,1
06-10-2014,1150000,3,4,TRUE,379.97327,FALSE,FALSE,FALSE,3,TRUE,FALSE,10,4
11-09-2014,649950,2,4,FALSE,199.74145,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,4
04-05-2015,449950,3,2,FALSE,167.2254,FALSE,FALSE,FALSE,1,TRUE,FALSE,5,2
02-10-2014,770000,3,3,FALSE,302.86378,FALSE,FALSE,TRUE,2,TRUE,FALSE,10,3
13-01-2015,357823,2,3,FALSE,115.19972,FALSE,FALSE,FALSE,1,TRUE,TRUE,1,3
15-10-2014,343000,3,2,FALSE,253.810996,FALSE,FALSE,FALSE,3,FALSE,FALSE,10,1
24-11-2014,350000,2,2,TRUE,173.72861,FALSE,FALSE,FALSE,1,TRUE,TRUE,11,2
24-03-2015,530000,3,2,TRUE,202.52854,FALSE,FALSE,TRUE,2,TRUE,TRUE,3,2
19-09-2014,580000,2,3,FALSE,189.52212,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,4
05-06-2014,240000,2,1,FALSE,106.83845,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,3
31-03-2015,670000,3,2,TRUE,209.03175,FALSE,FALSE,FALSE,2,FALSE,FALSE,3,3
14-07-2014,575000,3,3,TRUE,261.05743,FALSE,TRUE,FALSE,1,TRUE,TRUE,7,3
22-12-2014,250000,3,2,TRUE,158.86413,FALSE,FALSE,TRUE,1,TRUE,TRUE,12,1
20-05-2014,290000,2,2,FALSE,118.91584,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,2
18-07-2014,679000,3,3,FALSE,131.92226,FALSE,FALSE,FALSE,1,TRUE,FALSE,7,3
06-06-2014,879950,3,4,FALSE,279.63803,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
15-10-2014,249000,3,2,FALSE,151.43189,FALSE,FALSE,TRUE,1,TRUE,FALSE,10,1
21-07-2014,775000,2,5,FALSE,268.48967,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,4
22-09-2014,254000,2,2,FALSE,144.92868,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,1
03-07-2014,370000,1,2,FALSE,79.89658,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,3
02-04-2015,809000,3,3,TRUE,166.29637,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,4
25-09-2014,704000,3,3,TRUE,233.18653,FALSE,FALSE,TRUE,2,TRUE,TRUE,9,4
22-02-2015,269950,1,2,FALSE,122.63196,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,2
03-12-2014,409000,2,3,FALSE,133.78032,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,2
25-08-2014,785000,3,3,TRUE,206.24466,FALSE,FALSE,FALSE,1,TRUE,FALSE,8,4
03-09-2014,919950,3,4,FALSE,294.50251,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,4
06-11-2014,1102030,3,5,FALSE,361.39267,TRUE,TRUE,FALSE,2,TRUE,FALSE,11,3
11-12-2014,245000,3,2,TRUE,186.73503,FALSE,FALSE,FALSE,1,TRUE,FALSE,12,1
18-08-2014,333000,2,2,FALSE,97.54815,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,2
15-05-2014,914500,3,5,FALSE,366.96685,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,4
10-12-2014,725000,3,4,FALSE,266.63161,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,3
25-03-2015,500000,2,2,TRUE,143.07062,FALSE,FALSE,FALSE,2,FALSE,TRUE,3,3
27-08-2014,720000,3,3,TRUE,235.04459,FALSE,TRUE,TRUE,1,TRUE,FALSE,8,3
28-05-2014,151000,1,1,FALSE,66.89016,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,2
26-09-2014,668500,3,3,TRUE,212.74787,FALSE,FALSE,FALSE,2,TRUE,TRUE,9,4
18-08-2014,417500,2,1,FALSE,107.76748,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,3
20-05-2014,120750,2,2,FALSE,105.90942,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,1
20-03-2015,562200,2,2,TRUE,176.5157,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,3
05-03-2015,780000,2,5,FALSE,273.13482,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,4
22-05-2014,180000,3,2,TRUE,161.65122,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,1
04-06-2014,437000,1,2,TRUE,139.3545,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,3
18-11-2014,416000,2,3,FALSE,167.2254,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,2
04-03-2015,200000,1,1,FALSE,88.25785,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,2
14-10-2014,508000,3,3,TRUE,308.43796,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,3
01-04-2015,415000,2,2,FALSE,124.49002,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,2
05-05-2014,600000,2,3,FALSE,155.14801,TRUE,FALSE,FALSE,1,TRUE,TRUE,5,4
22-02-2015,467500,1,2,TRUE,138.42547,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,3
05-12-2014,363000,3,3,FALSE,209.03175,FALSE,FALSE,FALSE,3,FALSE,FALSE,12,2
14-05-2014,702500,2,2,TRUE,219.25108,FALSE,FALSE,TRUE,1,TRUE,FALSE,5,3
03-07-2014,588000,3,2,TRUE,203.45757,FALSE,FALSE,TRUE,3,FALSE,FALSE,7,3
08-05-2015,330000,3,2,FALSE,108.69651,FALSE,FALSE,FALSE,2,FALSE,TRUE,5,3
08-09-2014,630000,3,4,FALSE,235.97362,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,2
16-05-2014,350000,1,2,FALSE,65.0321,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,3
20-06-2014,605000,3,3,FALSE,243.40586,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
07-11-2014,875000,3,4,TRUE,345.59916,FALSE,FALSE,FALSE,3,FALSE,TRUE,11,4
06-06-2014,539000,2,3,TRUE,209.96078,FALSE,FALSE,FALSE,2,FALSE,TRUE,6,4
29-09-2014,560000,1,2,FALSE,90.11591,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,4
14-10-2014,325000,3,4,FALSE,275.271589,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,1
10-02-2015,542300,2,4,FALSE,146.78674,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,4
13-08-2014,518000,3,3,FALSE,237.83168,FALSE,TRUE,FALSE,2,TRUE,FALSE,8,2
16-10-2014,680000,3,4,FALSE,262.91549,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,4
27-05-2014,405000,2,2,TRUE,183.94794,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,2
14-07-2014,608250,3,3,FALSE,281.49609,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
17-06-2014,247200,2,2,FALSE,127.27711,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,1
18-07-2014,915000,2,3,TRUE,314.94117,FALSE,TRUE,FALSE,2,TRUE,TRUE,7,3
05-06-2014,299950,3,2,FALSE,144.92868,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,1
15-09-2014,289000,3,3,FALSE,179.30279,FALSE,FALSE,FALSE,2,TRUE,TRUE,9,2
26-08-2014,431000,1,3,TRUE,129.13517,FALSE,FALSE,FALSE,2,FALSE,TRUE,8,2
16-04-2015,375000,2,3,TRUE,120.7739,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,3
10-03-2015,425000,2,2,TRUE,92.903,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,3
07-10-2014,448000,3,2,TRUE,237.83168,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,3
14-04-2015,405000,1,2,FALSE,125.41905,FALSE,FALSE,FALSE,1,TRUE,FALSE,4,4
20-05-2014,250000,3,2,TRUE,232.2575,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,1
01-12-2014,799000,3,5,TRUE,305.65087,FALSE,TRUE,FALSE,3,TRUE,FALSE,12,1
10-03-2015,645000,2,2,TRUE,176.5157,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,4
14-01-2015,470000,3,2,TRUE,139.3545,FALSE,FALSE,FALSE,2,FALSE,TRUE,1,3
05-12-2014,299500,2,1,FALSE,118.91584,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,3
09-10-2014,339275,2,2,TRUE,147.71577,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,2
02-12-2014,210000,2,2,FALSE,133.78032,FALSE,FALSE,FALSE,2,FALSE,TRUE,12,1
29-01-2015,480000,3,2,FALSE,273.13482,TRUE,FALSE,FALSE,3,TRUE,FALSE,1,1
24-10-2014,360000,2,2,TRUE,188.59309,FALSE,FALSE,FALSE,2,TRUE,TRUE,10,2
26-08-2014,254000,1,1,FALSE,84.54173,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,2
20-05-2014,499950,3,2,FALSE,297.2896,FALSE,FALSE,FALSE,3,TRUE,FALSE,5,2
19-11-2014,290000,1,1,FALSE,51.09665,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,3
01-12-2014,230000,2,2,FALSE,98.47718,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,2
25-02-2015,455000,3,1,FALSE,140.28353,FALSE,FALSE,FALSE,2,FALSE,FALSE,2,3
28-10-2014,397380,1,1,FALSE,95.69009,TRUE,FALSE,FALSE,1,FALSE,TRUE,10,3
23-09-2014,480000,2,3,TRUE,169.08346,FALSE,FALSE,FALSE,2,TRUE,TRUE,9,4
26-08-2014,805000,3,4,TRUE,293.57348,FALSE,TRUE,FALSE,2,TRUE,FALSE,8,4
21-01-2015,625000,3,3,TRUE,254.55422,FALSE,TRUE,FALSE,2,TRUE,TRUE,1,3
23-02-2015,365000,3,2,FALSE,150.50286,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,2
02-05-2014,452500,2,2,TRUE,225.75429,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,2
17-06-2014,325000,3,4,FALSE,242.47683,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
17-07-2014,150000,1,1,FALSE,77.10949,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,1
17-07-2014,235000,2,2,FALSE,103.12233,FALSE,FALSE,FALSE,2,FALSE,TRUE,7,1
01-08-2014,442000,3,5,TRUE,387.219704,FALSE,FALSE,FALSE,3,FALSE,FALSE,8,1
08-01-2015,349950,1,2,FALSE,97.54815,FALSE,FALSE,FALSE,1,FALSE,FALSE,1,2
03-06-2014,435000,2,2,TRUE,206.24466,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,3
20-06-2014,291000,2,2,TRUE,172.79958,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,1
29-12-2014,195000,2,2,TRUE,132.85129,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,1
07-05-2015,355000,3,3,FALSE,299.14766,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,1
17-10-2014,309000,2,2,FALSE,184.87697,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,2
26-03-2015,382000,2,2,FALSE,167.2254,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,2
26-09-2014,316000,2,1,FALSE,93.83203,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,2
03-12-2014,378000,3,2,TRUE,198.81242,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,2
16-09-2014,285000,2,2,FALSE,128.20614,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,1
02-12-2014,475000,2,3,TRUE,135.63838,FALSE,FALSE,FALSE,2,TRUE,TRUE,12,4
21-11-2014,250000,1,2,FALSE,131.92226,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,2
23-06-2014,205425,1,1,FALSE,81.75464,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,1
18-08-2014,631750,2,2,TRUE,219.25108,FALSE,FALSE,TRUE,1,TRUE,TRUE,8,3
13-11-2014,250000,3,1,TRUE,133.78032,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,2
13-05-2014,575000,2,2,TRUE,146.78674,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,2
10-11-2014,898000,1,2,FALSE,138.42547,FALSE,FALSE,FALSE,1,TRUE,TRUE,11,4
23-07-2014,394000,2,1,TRUE,107.76748,FALSE,FALSE,FALSE,2,FALSE,TRUE,7,3
25-11-2014,305000,1,2,FALSE,92.903,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,2
26-08-2014,627000,2,2,TRUE,180.23182,FALSE,FALSE,FALSE,2,FALSE,TRUE,8,3
05-08-2014,425000,2,2,TRUE,155.14801,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,2
07-07-2014,229500,2,2,FALSE,114.27069,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,1
04-08-2014,384500,2,3,FALSE,148.6448,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,3
24-04-2015,365000,2,2,TRUE,128.20614,FALSE,FALSE,TRUE,1,TRUE,TRUE,4,2
10-06-2014,380000,3,2,TRUE,156.07704,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,3
06-03-2015,585000,2,2,FALSE,166.29637,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,4
26-08-2014,250000,2,2,FALSE,144.92868,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,1
03-04-2015,360000,3,2,FALSE,238.76071,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,1
09-07-2014,525000,3,2,FALSE,158.86413,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,4
05-03-2015,629950,2,4,TRUE,156.07704,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,4
29-07-2014,545000,3,2,TRUE,177.44473,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,3
21-08-2014,350000,3,2,TRUE,254.55422,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,1
02-12-2014,432500,3,2,FALSE,286.14124,FALSE,FALSE,FALSE,2,FALSE,FALSE,12,3
12-09-2014,680000,2,3,TRUE,243.40586,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,4
